order_id,date,month,product_line,channel,units,revenue,returned
103294,2025-07-22,2025-07,Home & Garden,Website,1,77.79,False
103295,2025-07-01,2025-07,Apparel,Website,2,55.67,False
103296,2025-07-03,2025-07,Home & Garden,Marketplace,1,94.46,False
103297,2025-07-19,2025-07,Beauty,Website,3,120.25,False
103298,2025-07-10,2025-07,Apparel,Website,1,45.98,False
103299,2025-07-08,2025-07,Apparel,Mobile App,3,55.21,True
103300,2025-07-10,2025-07,Sports & Outdoors,Mobile App,3,273.85,False
103301,2025-07-23,2025-07,Electronics,Website,3,509.85,False
103302,2025-07-19,2025-07,Apparel,Mobile App,1,68.46,False
103303,2025-07-24,2025-07,Apparel,Website,1,48.06,False
103304,2025-07-06,2025-07,Electronics,Website,3,243.25,False
103305,2025-07-01,2025-07,Apparel,Mobile App,2,64.83,False
103306,2025-07-11,2025-07,Sports & Outdoors,Mobile App,2,149.49,False
103307,2025-07-07,2025-07,Home & Garden,Mobile App,2,147.35,False
103308,2025-07-21,2025-07,Home & Garden,Website,1,61.08,True
103309,2025-07-02,2025-07,Apparel,Website,1,63.47,False
103310,2025-07-05,2025-07,Beauty,Website,3,115.43,False
103311,2025-07-29,2025-07,Electronics,Mobile App,2,289.46,False
103312,2025-07-19,2025-07,Electronics,Mobile App,3,396.73,False
103313,2025-07-22,2025-07,Beauty,Website,3,156.3,False
103314,2025-07-02,2025-07,Apparel,Mobile App,2,59.18,False
103315,2025-07-24,2025-07,Apparel,Website,3,157.16,False
103316,2025-07-15,2025-07,Home & Garden,Website,3,238.63,False
103317,2025-07-03,2025-07,Apparel,Website,3,152.88,False
103318,2025-07-04,2025-07,Electronics,Marketplace,3,490.83,False
103319,2025-07-05,2025-07,Electronics,Mobile App,2,379.2,False
103320,2025-07-27,2025-07,Electronics,Website,3,314.86,False
103321,2025-07-22,2025-07,Home & Garden,Website,3,24.0,False
103322,2025-07-19,2025-07,Apparel,Mobile App,1,61.72,False
103323,2025-07-14,2025-07,Apparel,Mobile App,1,15.42,False
103324,2025-07-11,2025-07,Electronics,Mobile App,2,447.21,False
103325,2025-07-31,2025-07,Electronics,Website,2,539.07,False
103326,2025-07-27,2025-07,Electronics,Mobile App,2,564.08,False
103327,2025-07-05,2025-07,Electronics,Website,2,387.09,False
103328,2025-07-21,2025-07,Apparel,Mobile App,3,191.82,False
103329,2025-07-19,2025-07,Home & Garden,Website,2,154.43,False
103330,2025-07-30,2025-07,Sports & Outdoors,Mobile App,3,196.68,False
103331,2025-07-20,2025-07,Sports & Outdoors,Mobile App,2,133.34,False
103332,2025-07-30,2025-07,Sports & Outdoors,Mobile App,1,67.43,False
103333,2025-07-18,2025-07,Electronics,Mobile App,2,253.46,False
103334,2025-07-18,2025-07,Home & Garden,Website,1,125.3,False
103335,2025-07-13,2025-07,Electronics,Website,3,394.92,False
103336,2025-07-03,2025-07,Home & Garden,Website,1,80.72,False
103337,2025-07-19,2025-07,Sports & Outdoors,Website,3,358.84,False
103338,2025-07-08,2025-07,Electronics,Website,3,352.88,False
103339,2025-07-03,2025-07,Apparel,Website,3,162.35,False
103340,2025-07-16,2025-07,Apparel,Mobile App,2,16.96,False
103341,2025-07-19,2025-07,Electronics,Mobile App,2,292.17,False
103342,2025-07-18,2025-07,Electronics,Website,2,464.96,False
103343,2025-07-23,2025-07,Apparel,Mobile App,2,100.23,False
103344,2025-07-10,2025-07,Apparel,Mobile App,2,66.91,False
103345,2025-07-02,2025-07,Beauty,Mobile App,3,141.72,False
103346,2025-07-01,2025-07,Apparel,Marketplace,3,129.32,False
103347,2025-07-24,2025-07,Home & Garden,Marketplace,3,219.7,False
103348,2025-07-18,2025-07,Apparel,Mobile App,3,102.3,False
103349,2025-07-10,2025-07,Apparel,Mobile App,3,80.85,False
103350,2025-07-30,2025-07,Electronics,Website,2,461.93,False
103351,2025-07-04,2025-07,Electronics,Mobile App,2,378.32,False
103352,2025-07-21,2025-07,Apparel,Website,1,40.26,False
103353,2025-07-20,2025-07,Apparel,Mobile App,2,108.89,False
103354,2025-07-01,2025-07,Beauty,Website,1,21.64,False
103355,2025-07-20,2025-07,Apparel,Website,3,222.01,False
103356,2025-07-10,2025-07,Home & Garden,Website,2,134.03,False
103357,2025-07-22,2025-07,Electronics,Marketplace,3,672.51,True
103358,2025-07-30,2025-07,Apparel,Website,3,232.37,False
103359,2025-07-28,2025-07,Home & Garden,Website,1,64.72,False
103360,2025-07-19,2025-07,Sports & Outdoors,Website,3,217.52,False
103361,2025-07-29,2025-07,Electronics,Website,1,284.89,False
103362,2025-07-12,2025-07,Sports & Outdoors,Marketplace,3,365.11,False
103363,2025-07-16,2025-07,Home & Garden,Mobile App,1,69.57,False
103364,2025-07-07,2025-07,Sports & Outdoors,Website,2,99.56,False
103365,2025-07-18,2025-07,Electronics,Mobile App,2,323.61,False
103366,2025-07-02,2025-07,Apparel,Website,1,28.52,False
103367,2025-07-17,2025-07,Beauty,Mobile App,3,179.46,False
103368,2025-07-19,2025-07,Apparel,Website,3,164.44,False
103369,2025-07-26,2025-07,Electronics,Website,1,211.26,False
103370,2025-07-29,2025-07,Home & Garden,Mobile App,3,118.18,False
103371,2025-07-03,2025-07,Apparel,Marketplace,2,63.32,False
103372,2025-07-20,2025-07,Electronics,Website,3,604.76,False
103373,2025-07-12,2025-07,Sports & Outdoors,Mobile App,3,268.58,False
103374,2025-07-02,2025-07,Electronics,Mobile App,1,196.25,False
103375,2025-07-24,2025-07,Electronics,Marketplace,3,994.53,False
103376,2025-07-12,2025-07,Electronics,Website,2,306.38,False
103377,2025-07-13,2025-07,Sports & Outdoors,Website,3,455.99,False
103378,2025-07-31,2025-07,Beauty,Marketplace,1,26.04,False
103379,2025-07-08,2025-07,Apparel,Website,1,35.36,False
103380,2025-07-07,2025-07,Electronics,Mobile App,1,223.23,False
103381,2025-07-25,2025-07,Home & Garden,Mobile App,1,82.2,True
103382,2025-07-06,2025-07,Beauty,Website,3,124.97,False
103383,2025-07-03,2025-07,Apparel,Marketplace,1,45.35,False
103384,2025-07-30,2025-07,Electronics,Mobile App,3,391.22,True
103385,2025-07-28,2025-07,Sports & Outdoors,Mobile App,1,117.85,True
103386,2025-07-24,2025-07,Electronics,Mobile App,3,100.11,False
103387,2025-07-23,2025-07,Apparel,Mobile App,1,73.8,False
103388,2025-07-02,2025-07,Home & Garden,Mobile App,1,84.92,False
103389,2025-07-07,2025-07,Electronics,Mobile App,2,208.72,False
103390,2025-07-21,2025-07,Beauty,Website,1,27.97,False
103391,2025-07-19,2025-07,Beauty,Marketplace,1,16.75,False
103392,2025-07-04,2025-07,Apparel,Website,2,110.07,False
103393,2025-07-05,2025-07,Electronics,Website,1,187.26,False
103394,2025-07-21,2025-07,Electronics,Marketplace,2,358.95,False
103395,2025-07-27,2025-07,Sports & Outdoors,Website,2,199.34,False
103396,2025-07-21,2025-07,Apparel,Marketplace,1,75.65,True
103397,2025-07-13,2025-07,Electronics,Website,1,108.0,False
103398,2025-07-23,2025-07,Apparel,Mobile App,3,24.0,False
103399,2025-07-20,2025-07,Sports & Outdoors,Website,3,432.21,False
103400,2025-07-27,2025-07,Home & Garden,Website,2,166.9,False
103401,2025-07-31,2025-07,Sports & Outdoors,Mobile App,1,138.52,False
103402,2025-07-16,2025-07,Sports & Outdoors,Website,3,316.89,False
103403,2025-07-24,2025-07,Apparel,Website,3,37.04,True
103404,2025-07-27,2025-07,Home & Garden,Website,2,201.39,False
103405,2025-07-17,2025-07,Electronics,Mobile App,3,558.82,True
103406,2025-07-22,2025-07,Beauty,Website,3,115.88,False
103407,2025-07-21,2025-07,Electronics,Marketplace,3,748.15,False
103408,2025-07-15,2025-07,Apparel,Marketplace,2,82.96,False
103409,2025-07-26,2025-07,Apparel,Marketplace,1,52.56,False
103410,2025-07-28,2025-07,Apparel,Mobile App,2,130.14,False
103411,2025-07-04,2025-07,Beauty,Marketplace,1,47.25,False
103412,2025-07-10,2025-07,Apparel,Mobile App,1,72.63,False
103413,2025-07-12,2025-07,Sports & Outdoors,Website,2,254.55,False
103414,2025-07-15,2025-07,Home & Garden,Mobile App,3,208.56,False
103415,2025-07-02,2025-07,Beauty,Mobile App,1,48.6,False
103416,2025-07-04,2025-07,Apparel,Mobile App,3,236.19,False
103417,2025-07-07,2025-07,Electronics,Website,1,201.46,False
103418,2025-07-29,2025-07,Apparel,Mobile App,3,175.88,False
103419,2025-07-27,2025-07,Home & Garden,Website,1,96.95,False
103420,2025-07-15,2025-07,Apparel,Mobile App,1,43.21,False
103421,2025-07-28,2025-07,Apparel,Mobile App,1,33.21,False
103422,2025-07-29,2025-07,Sports & Outdoors,Marketplace,2,84.8,False
103423,2025-07-17,2025-07,Apparel,Mobile App,1,43.76,False
103424,2025-07-10,2025-07,Beauty,Mobile App,3,70.55,False
103425,2025-07-30,2025-07,Apparel,Website,3,211.52,False
103426,2025-07-30,2025-07,Electronics,Mobile App,1,145.19,False
103427,2025-07-14,2025-07,Beauty,Website,1,39.6,False
103428,2025-07-15,2025-07,Beauty,Website,3,99.86,False
103429,2025-07-21,2025-07,Home & Garden,Website,3,110.5,False
103430,2025-07-16,2025-07,Apparel,Website,1,8.0,False
103431,2025-07-03,2025-07,Beauty,Website,2,82.2,False
103432,2025-07-06,2025-07,Beauty,Mobile App,2,113.26,False
103433,2025-07-23,2025-07,Beauty,Website,1,58.32,False
103434,2025-07-28,2025-07,Home & Garden,Mobile App,2,60.37,False
103435,2025-07-06,2025-07,Beauty,Mobile App,2,66.19,False
103436,2025-07-03,2025-07,Beauty,Website,3,152.9,False
103437,2025-07-30,2025-07,Apparel,Mobile App,2,75.84,False
103438,2025-07-30,2025-07,Apparel,Website,2,68.17,False
103439,2025-07-27,2025-07,Sports & Outdoors,Website,1,55.18,False
103440,2025-07-07,2025-07,Home & Garden,Mobile App,2,116.8,False
103441,2025-07-03,2025-07,Apparel,Marketplace,1,57.41,False
103442,2025-07-08,2025-07,Apparel,Website,1,52.17,False
103443,2025-07-20,2025-07,Sports & Outdoors,Marketplace,2,90.61,False
103444,2025-07-14,2025-07,Sports & Outdoors,Mobile App,3,332.19,False
103445,2025-07-29,2025-07,Electronics,Marketplace,3,629.98,False
103446,2025-07-31,2025-07,Sports & Outdoors,Website,2,91.15,False
103447,2025-07-23,2025-07,Electronics,Website,1,204.42,False
103448,2025-07-26,2025-07,Apparel,Website,1,38.3,False
103449,2025-07-11,2025-07,Apparel,Mobile App,3,183.4,False
103450,2025-07-15,2025-07,Apparel,Mobile App,2,96.08,False
103451,2025-07-06,2025-07,Apparel,Website,2,114.96,False
103452,2025-07-14,2025-07,Apparel,Website,1,53.88,False
103453,2025-07-08,2025-07,Home & Garden,Marketplace,1,111.54,False
103454,2025-07-08,2025-07,Sports & Outdoors,Marketplace,2,132.77,False
103455,2025-07-30,2025-07,Beauty,Website,1,39.38,True
103456,2025-07-29,2025-07,Electronics,Website,2,383.97,False
103457,2025-07-27,2025-07,Electronics,Mobile App,2,393.89,False
103458,2025-07-22,2025-07,Electronics,Marketplace,3,713.22,False
103459,2025-07-11,2025-07,Apparel,Website,3,72.91,False
103460,2025-07-03,2025-07,Sports & Outdoors,Website,2,297.19,False
103461,2025-07-26,2025-07,Home & Garden,Marketplace,1,71.24,False
103462,2025-07-28,2025-07,Apparel,Mobile App,3,133.74,False
103463,2025-07-30,2025-07,Electronics,Mobile App,1,271.64,False
103464,2025-07-21,2025-07,Beauty,Mobile App,3,136.09,True
103465,2025-07-20,2025-07,Home & Garden,Website,1,113.62,False
103466,2025-07-13,2025-07,Home & Garden,Mobile App,1,74.78,False
103467,2025-07-24,2025-07,Sports & Outdoors,Marketplace,1,97.95,False
103468,2025-07-23,2025-07,Apparel,Website,1,64.95,False
103469,2025-07-31,2025-07,Beauty,Website,1,49.18,False
103470,2025-07-11,2025-07,Apparel,Website,3,215.24,False
103471,2025-07-26,2025-07,Electronics,Website,3,604.76,False
103472,2025-07-09,2025-07,Electronics,Website,2,264.83,False
103473,2025-07-18,2025-07,Sports & Outdoors,Mobile App,1,48.43,False
103474,2025-07-18,2025-07,Beauty,Website,1,29.75,False
103475,2025-07-25,2025-07,Home & Garden,Website,2,242.65,False
103476,2025-07-11,2025-07,Sports & Outdoors,Website,1,88.28,False
103477,2025-07-24,2025-07,Home & Garden,Mobile App,2,16.0,False
103478,2025-07-17,2025-07,Electronics,Website,2,289.84,False
103479,2025-07-20,2025-07,Apparel,Website,3,143.47,False
103480,2025-07-21,2025-07,Beauty,Mobile App,3,84.1,False
103481,2025-07-14,2025-07,Apparel,Marketplace,2,81.64,False
103482,2025-07-02,2025-07,Electronics,Marketplace,1,81.97,False
103483,2025-07-20,2025-07,Home & Garden,Mobile App,2,70.22,False
103484,2025-07-23,2025-07,Beauty,Website,1,48.77,False
103485,2025-07-04,2025-07,Apparel,Mobile App,2,97.52,False
103486,2025-07-26,2025-07,Electronics,Website,3,196.93,False
103487,2025-07-22,2025-07,Electronics,Marketplace,3,493.43,False
103488,2025-07-08,2025-07,Home & Garden,Mobile App,2,97.31,False
103489,2025-07-30,2025-07,Beauty,Mobile App,1,27.93,False
103490,2025-07-03,2025-07,Sports & Outdoors,Website,3,195.76,False
103491,2025-07-07,2025-07,Apparel,Website,2,76.27,False
103492,2025-07-05,2025-07,Electronics,Website,1,300.93,False
103493,2025-07-15,2025-07,Apparel,Marketplace,1,52.6,True
103494,2025-07-07,2025-07,Apparel,Mobile App,2,96.57,False
103495,2025-07-02,2025-07,Electronics,Website,2,498.56,False
103496,2025-07-31,2025-07,Electronics,Website,3,655.82,False
103497,2025-07-24,2025-07,Home & Garden,Mobile App,2,135.01,False
103498,2025-07-08,2025-07,Apparel,Marketplace,2,109.58,False
103499,2025-07-14,2025-07,Sports & Outdoors,Mobile App,1,73.77,False
103500,2025-07-04,2025-07,Beauty,Website,1,8.0,False
103501,2025-07-24,2025-07,Electronics,Website,3,599.46,False
103502,2025-07-22,2025-07,Home & Garden,Website,2,114.25,False
103503,2025-07-28,2025-07,Electronics,Mobile App,1,163.16,False
103504,2025-07-20,2025-07,Apparel,Website,2,93.89,False
103505,2025-07-10,2025-07,Home & Garden,Marketplace,2,188.72,False
103506,2025-07-02,2025-07,Apparel,Website,1,66.53,False
103507,2025-07-04,2025-07,Beauty,Website,3,93.0,False
103508,2025-07-08,2025-07,Home & Garden,Mobile App,3,146.57,False
103509,2025-07-07,2025-07,Home & Garden,Website,3,191.63,False
103510,2025-07-02,2025-07,Beauty,Marketplace,3,100.55,False
103511,2025-07-22,2025-07,Apparel,Website,1,35.76,False
103512,2025-07-29,2025-07,Apparel,Mobile App,3,86.95,False
103513,2025-07-05,2025-07,Beauty,Mobile App,1,31.51,False
103514,2025-07-07,2025-07,Electronics,Website,1,178.92,False
103515,2025-07-10,2025-07,Apparel,Website,1,34.31,False
103516,2025-07-11,2025-07,Home & Garden,Website,2,155.01,False
103517,2025-07-25,2025-07,Electronics,Mobile App,3,313.26,False
103518,2025-07-05,2025-07,Sports & Outdoors,Website,2,155.14,False
103519,2025-07-21,2025-07,Electronics,Website,2,380.26,True
103520,2025-07-11,2025-07,Sports & Outdoors,Mobile App,1,133.07,False
103521,2025-07-26,2025-07,Electronics,Mobile App,3,702.05,False
103522,2025-07-21,2025-07,Beauty,Website,1,25.85,False
103523,2025-07-10,2025-07,Beauty,Marketplace,3,74.21,False
103524,2025-07-26,2025-07,Home & Garden,Mobile App,2,259.39,False
103525,2025-07-27,2025-07,Electronics,Mobile App,1,154.47,False
103526,2025-07-20,2025-07,Electronics,Mobile App,1,21.67,False
103527,2025-07-20,2025-07,Electronics,Website,3,329.03,False
103528,2025-07-14,2025-07,Sports & Outdoors,Marketplace,1,187.36,False
103529,2025-07-07,2025-07,Apparel,Mobile App,2,112.65,False
103530,2025-07-26,2025-07,Home & Garden,Marketplace,2,180.61,False
103531,2025-07-10,2025-07,Electronics,Website,2,237.84,False
103532,2025-07-16,2025-07,Beauty,Website,2,64.45,False
103533,2025-07-02,2025-07,Home & Garden,Website,1,86.01,False
103534,2025-07-19,2025-07,Electronics,Website,1,129.03,False
103535,2025-07-22,2025-07,Sports & Outdoors,Website,2,154.07,False
103536,2025-07-28,2025-07,Apparel,Mobile App,3,109.94,False
103537,2025-07-15,2025-07,Apparel,Marketplace,1,45.7,False
103538,2025-07-22,2025-07,Apparel,Website,2,81.57,False
103539,2025-07-07,2025-07,Sports & Outdoors,Website,1,125.28,False
103540,2025-07-25,2025-07,Home & Garden,Marketplace,3,116.14,True
103541,2025-07-04,2025-07,Home & Garden,Mobile App,3,257.47,False
103542,2025-07-12,2025-07,Sports & Outdoors,Website,1,106.74,False
103543,2025-07-22,2025-07,Sports & Outdoors,Mobile App,3,417.45,False
103544,2025-07-19,2025-07,Home & Garden,Mobile App,3,427.45,False
103545,2025-07-25,2025-07,Home & Garden,Website,2,134.57,False
103546,2025-07-05,2025-07,Sports & Outdoors,Website,2,118.79,False
103547,2025-07-07,2025-07,Home & Garden,Website,2,160.61,False
103548,2025-07-03,2025-07,Beauty,Website,2,100.35,False
103549,2025-07-18,2025-07,Apparel,Website,3,129.42,False
103550,2025-07-31,2025-07,Electronics,Marketplace,3,684.63,False
103551,2025-07-31,2025-07,Electronics,Mobile App,2,497.93,False
103552,2025-07-22,2025-07,Electronics,Mobile App,3,551.37,False
103553,2025-07-28,2025-07,Sports & Outdoors,Mobile App,3,279.77,False
103554,2025-07-25,2025-07,Home & Garden,Website,3,307.6,False
103555,2025-07-16,2025-07,Sports & Outdoors,Marketplace,3,330.65,False
103556,2025-07-06,2025-07,Apparel,Website,1,44.15,False
103557,2025-07-16,2025-07,Electronics,Website,2,253.29,True
103558,2025-07-22,2025-07,Electronics,Mobile App,2,400.42,False
103559,2025-07-01,2025-07,Apparel,Website,2,79.12,False
103560,2025-07-25,2025-07,Sports & Outdoors,Marketplace,1,75.78,False
103561,2025-07-06,2025-07,Electronics,Website,2,377.38,False
103562,2025-07-20,2025-07,Apparel,Mobile App,3,156.32,False
103563,2025-07-18,2025-07,Beauty,Mobile App,3,103.59,False
103564,2025-07-03,2025-07,Electronics,Website,2,300.02,False
103565,2025-07-01,2025-07,Apparel,Marketplace,2,128.44,False
103566,2025-07-06,2025-07,Electronics,Website,3,588.15,False
103567,2025-07-24,2025-07,Electronics,Website,3,288.14,False
103568,2025-07-13,2025-07,Electronics,Website,1,144.92,False
103569,2025-07-20,2025-07,Home & Garden,Website,3,207.33,False
103570,2025-07-08,2025-07,Beauty,Website,3,120.0,False
103571,2025-07-23,2025-07,Sports & Outdoors,Mobile App,3,167.67,False
103572,2025-07-20,2025-07,Apparel,Mobile App,3,90.6,False
103573,2025-07-13,2025-07,Electronics,Marketplace,2,302.87,False
103574,2025-07-29,2025-07,Beauty,Marketplace,2,80.08,False
103575,2025-07-15,2025-07,Beauty,Mobile App,1,33.49,False
103576,2025-07-26,2025-07,Sports & Outdoors,Mobile App,3,377.97,False
103577,2025-07-16,2025-07,Sports & Outdoors,Website,1,79.98,False
103578,2025-07-20,2025-07,Electronics,Website,2,385.82,False
103579,2025-07-22,2025-07,Apparel,Website,3,114.77,False
103580,2025-07-29,2025-07,Apparel,Mobile App,1,74.07,False
103581,2025-07-12,2025-07,Apparel,Mobile App,1,80.79,False
103582,2025-07-24,2025-07,Beauty,Marketplace,3,117.77,False
103583,2025-07-20,2025-07,Beauty,Mobile App,1,45.15,True
103584,2025-07-25,2025-07,Home & Garden,Marketplace,1,61.67,False
103585,2025-07-27,2025-07,Sports & Outdoors,Mobile App,2,250.4,False
103586,2025-07-10,2025-07,Sports & Outdoors,Mobile App,3,325.95,False
103587,2025-07-04,2025-07,Electronics,Marketplace,2,617.13,False
103588,2025-07-15,2025-07,Apparel,Website,2,97.42,False
103589,2025-07-21,2025-07,Apparel,Marketplace,2,126.94,False
103590,2025-07-17,2025-07,Apparel,Website,3,165.2,False
103591,2025-07-17,2025-07,Sports & Outdoors,Website,2,75.54,True
103592,2025-07-17,2025-07,Apparel,Website,1,63.82,False
103593,2025-07-26,2025-07,Beauty,Website,3,51.49,False
103594,2025-07-07,2025-07,Beauty,Website,3,95.52,False
103595,2025-07-15,2025-07,Beauty,Marketplace,1,15.13,False
103596,2025-07-14,2025-07,Beauty,Website,2,38.89,False
103597,2025-07-27,2025-07,Sports & Outdoors,Mobile App,3,326.34,False
103598,2025-07-03,2025-07,Apparel,Website,3,158.16,False
103599,2025-07-25,2025-07,Beauty,Mobile App,2,43.62,False
103600,2025-07-04,2025-07,Apparel,Website,2,86.82,False
103601,2025-07-03,2025-07,Electronics,Mobile App,2,277.95,False
103602,2025-07-18,2025-07,Home & Garden,Website,1,100.56,False
103603,2025-07-20,2025-07,Beauty,Marketplace,3,125.11,False
103604,2025-07-04,2025-07,Apparel,Website,1,49.26,False
103605,2025-07-31,2025-07,Beauty,Website,3,107.16,False
103606,2025-07-24,2025-07,Home & Garden,Website,2,138.14,False
103607,2025-07-03,2025-07,Home & Garden,Website,2,181.39,False
103608,2025-07-22,2025-07,Apparel,Website,3,181.81,False
103609,2025-07-14,2025-07,Home & Garden,Website,1,82.25,False
103610,2025-07-17,2025-07,Electronics,Mobile App,3,318.88,False
103611,2025-07-10,2025-07,Beauty,Website,3,111.59,False
103612,2025-07-31,2025-07,Electronics,Mobile App,2,515.82,False
103613,2025-07-11,2025-07,Beauty,Mobile App,2,87.12,False
103614,2025-07-11,2025-07,Apparel,Marketplace,1,29.62,False
103615,2025-07-01,2025-07,Beauty,Mobile App,3,136.22,False
103616,2025-07-05,2025-07,Apparel,Website,2,39.49,False
103617,2025-07-02,2025-07,Electronics,Website,3,481.94,False
103618,2025-07-02,2025-07,Apparel,Website,2,119.79,False
103619,2025-07-08,2025-07,Sports & Outdoors,Website,3,165.36,False
103620,2025-07-14,2025-07,Electronics,Website,1,120.43,False
103621,2025-07-29,2025-07,Beauty,Website,1,29.47,False
103622,2025-07-22,2025-07,Electronics,Mobile App,1,202.85,False
103623,2025-07-08,2025-07,Apparel,Mobile App,1,42.53,False
103624,2025-07-15,2025-07,Sports & Outdoors,Mobile App,3,315.82,False
103625,2025-07-16,2025-07,Home & Garden,Mobile App,1,75.35,False
103626,2025-07-03,2025-07,Beauty,Website,2,17.56,True
103627,2025-07-06,2025-07,Apparel,Website,3,164.98,False
103628,2025-07-15,2025-07,Beauty,Mobile App,2,63.37,False
103629,2025-07-28,2025-07,Electronics,Website,1,70.07,False
103630,2025-07-20,2025-07,Beauty,Mobile App,1,25.87,False
103631,2025-07-03,2025-07,Apparel,Website,1,36.97,False
103632,2025-07-28,2025-07,Electronics,Website,3,400.48,False
103633,2025-07-07,2025-07,Beauty,Mobile App,3,153.73,False
103634,2025-07-09,2025-07,Beauty,Website,2,52.03,False
103635,2025-07-09,2025-07,Apparel,Marketplace,3,160.21,False
103636,2025-07-29,2025-07,Electronics,Website,1,248.14,False
103637,2025-07-16,2025-07,Apparel,Website,1,30.29,False
103638,2025-07-26,2025-07,Electronics,Website,3,293.8,True
103639,2025-07-27,2025-07,Electronics,Website,3,449.33,False
103640,2025-07-15,2025-07,Sports & Outdoors,Website,3,188.79,False
103641,2025-07-03,2025-07,Beauty,Website,1,24.02,False
103642,2025-07-12,2025-07,Beauty,Mobile App,3,89.15,False
103643,2025-07-25,2025-07,Electronics,Website,1,272.41,False
103644,2025-07-22,2025-07,Beauty,Website,1,22.02,False
103645,2025-07-28,2025-07,Sports & Outdoors,Mobile App,1,129.23,False
103646,2025-07-12,2025-07,Home & Garden,Website,2,161.23,False
103647,2025-07-03,2025-07,Apparel,Mobile App,1,73.96,False
103648,2025-07-14,2025-07,Electronics,Website,1,203.12,False
103649,2025-07-12,2025-07,Electronics,Mobile App,2,198.28,False
103650,2025-07-13,2025-07,Apparel,Mobile App,3,233.62,False
103651,2025-07-06,2025-07,Electronics,Mobile App,1,204.07,False
103652,2025-07-29,2025-07,Apparel,Website,1,18.09,False
103653,2025-07-09,2025-07,Home & Garden,Mobile App,1,90.45,False
103654,2025-07-17,2025-07,Electronics,Marketplace,1,198.76,True
103655,2025-07-13,2025-07,Home & Garden,Website,2,189.43,False
103656,2025-07-26,2025-07,Home & Garden,Mobile App,1,51.66,False
103657,2025-07-15,2025-07,Apparel,Website,3,168.59,False
103658,2025-07-13,2025-07,Electronics,Marketplace,2,228.31,False
103659,2025-07-17,2025-07,Apparel,Website,3,179.29,False
103660,2025-07-25,2025-07,Beauty,Website,2,42.24,False
103661,2025-07-21,2025-07,Beauty,Website,2,112.57,True
103662,2025-07-26,2025-07,Beauty,Website,1,28.19,False
103663,2025-07-09,2025-07,Beauty,Mobile App,2,60.17,True
103664,2025-07-18,2025-07,Electronics,Website,1,208.44,False
103665,2025-07-05,2025-07,Sports & Outdoors,Website,1,70.64,False
103666,2025-07-03,2025-07,Apparel,Marketplace,3,202.49,False
103667,2025-07-12,2025-07,Home & Garden,Mobile App,2,161.04,False
103668,2025-07-27,2025-07,Home & Garden,Website,3,175.42,False
103669,2025-07-22,2025-07,Sports & Outdoors,Website,1,67.69,False
103670,2025-07-17,2025-07,Apparel,Website,3,181.96,False
103671,2025-07-07,2025-07,Apparel,Marketplace,2,101.48,False
103672,2025-07-26,2025-07,Sports & Outdoors,Mobile App,3,204.5,False
103673,2025-07-24,2025-07,Electronics,Website,2,399.8,False
103674,2025-07-14,2025-07,Electronics,Website,3,790.91,False
103675,2025-07-15,2025-07,Electronics,Mobile App,2,451.07,False
103676,2025-07-08,2025-07,Apparel,Marketplace,2,123.54,False
103677,2025-07-07,2025-07,Home & Garden,Website,1,51.1,False
103678,2025-07-31,2025-07,Electronics,Mobile App,3,307.25,False
103679,2025-07-02,2025-07,Electronics,Marketplace,1,156.77,False
103680,2025-07-19,2025-07,Beauty,Website,1,31.59,False
103681,2025-07-09,2025-07,Electronics,Mobile App,2,110.66,False
103682,2025-07-25,2025-07,Home & Garden,Mobile App,2,169.94,False
103683,2025-07-23,2025-07,Home & Garden,Website,3,302.59,False
103684,2025-07-18,2025-07,Beauty,Mobile App,2,27.18,False
103685,2025-07-20,2025-07,Electronics,Website,1,208.98,False
103686,2025-07-07,2025-07,Electronics,Website,2,421.8,False
103687,2025-07-09,2025-07,Sports & Outdoors,Marketplace,1,127.42,False
103688,2025-07-03,2025-07,Apparel,Website,1,55.88,False
103689,2025-07-01,2025-07,Beauty,Mobile App,1,56.02,False
103690,2025-07-02,2025-07,Home & Garden,Website,3,268.77,False
103691,2025-07-07,2025-07,Home & Garden,Website,3,275.47,False
103692,2025-07-01,2025-07,Beauty,Mobile App,3,155.53,False
103693,2025-07-10,2025-07,Electronics,Mobile App,3,779.21,True
103694,2025-07-05,2025-07,Home & Garden,Mobile App,2,150.54,False
103695,2025-07-21,2025-07,Beauty,Mobile App,2,56.1,False
103696,2025-07-01,2025-07,Home & Garden,Mobile App,2,232.33,False
103697,2025-07-13,2025-07,Apparel,Mobile App,2,60.82,False
103698,2025-07-08,2025-07,Electronics,Website,2,374.87,False
103699,2025-07-05,2025-07,Electronics,Website,1,147.49,False
103700,2025-07-15,2025-07,Apparel,Website,1,29.95,False
103701,2025-07-19,2025-07,Sports & Outdoors,Website,2,157.74,False
103702,2025-07-09,2025-07,Apparel,Mobile App,2,122.25,False
103703,2025-07-20,2025-07,Home & Garden,Mobile App,3,190.14,False
103704,2025-07-06,2025-07,Electronics,Website,2,155.15,False
103705,2025-07-10,2025-07,Apparel,Mobile App,3,134.33,False
103706,2025-07-22,2025-07,Electronics,Website,2,172.24,False
103707,2025-07-18,2025-07,Apparel,Mobile App,3,71.11,True
103708,2025-07-04,2025-07,Beauty,Mobile App,3,68.53,False
103709,2025-07-24,2025-07,Apparel,Website,3,178.75,False
103710,2025-07-04,2025-07,Electronics,Website,2,290.58,False
